id,name,alternative_names,object_type,is_planet,data_source,data_quality,mean_radius_km,mass_kg,density_g_cm3,gravity_m_s2,escape_velocity_km_s,avg_temperature_k,semimajor_axis_km,perihelion_km,aphelion_km,eccentricity,inclination_deg,discovered_by,discovery_date,has_image,clustering_enabled,last_updated,sbdb_class,is_neo,is_pha,diameter_km,absolute_magnitude_H,albedo,rotation_period_h,semimajor_axis_au,orbital_period_days,perihelion_distance_au,aphelion_distance_au,argument_periapsis_deg,longitude_ascending_node_deg,mean_anomaly_deg,has_orbital_data,is_anomaly,anomaly_type,display_name,search_keywords,ui_category
mimas,Mimas,"['Mimas', 'Mimas']",Moon,False,OpenData,Primary,396.4,0.0,1.15,0.0,0.0,0.0,185539.0,181770.0,189270.0,0.0202,1.53,William Herschel,17/09/1789,False,False,2025-08-04T16:11:00.708643,,,,,,,,,,,,,,,,False,,Mimas,"pha,potentially hazardous,near earth,neo,moon,mimas",Lunas
encelade,Enceladus,"['Encelade', 'Enceladus']",Moon,False,OpenData,Primary,504.2,0.0,1.61,0.0,0.0,0.0,238042.0,236830.0,239066.0,0.0045,0.0,William Herschel,28/08/1789,False,False,2025-08-04T16:11:00.708683,,,,,,,,,,,,,,,,False,,Enceladus,"encelade,pha,potentially hazardous,near earth,neo,enceladus,moon",Lunas
tethys,Tethys,"['Téthys', 'Tethys']",Moon,False,OpenData,Primary,1066.0,0.0,0.985,0.0,0.0,0.0,294672.0,294589.0,294648.0,0.0001,1.86,Jean-Dominique Cassini,21/03/1684,False,False,2025-08-04T16:11:00.708720,,,,,,,,,,,,,,,,False,,Tethys,"pha,potentially hazardous,near earth,tethys,téthys,neo,moon",Lunas
dione,Dione,"['Dioné', 'Dione']",Moon,False,OpenData,Primary,1123.4,0.0,1.48,0.0,0.0,0.0,377420.0,376580.0,378260.0,0.0022,0.002,Jean-Dominique Cassini,21/03/1684,False,False,2025-08-04T16:11:00.708757,,,,,,,,,,,,,,,,False,,Dione,"pha,potentially hazardous,near earth,dioné,neo,dione,moon",Lunas
rhea,Rhea,"['Rhéa', 'Rhea']",Moon,False,OpenData,Primary,1528.6,0.0,1.24,0.0,0.0,0.0,527068.0,526543.0,527597.0,0.001,0.35,Jean-Dominique Cassini,23/12/1672,False,False,2025-08-04T16:11:00.708793,,,,,,,,,,,,,,,,False,,Rhea,"pha,potentially hazardous,near earth,rhéa,rhea,neo,moon",Lunas
titan,Titan,"['Titan', 'Titan']",Moon,False,OpenData,Primary,2575.0,0.0,1.88,0.0,0.0,0.0,1221865.0,1186680.0,1257060.0,0.0292,0.33,Christian Huygens,25/03/1655,False,False,2025-08-04T16:11:00.708830,,,,,,,,,,,,,,,,False,,Titan,"pha,potentially hazardous,near earth,neo,titan,moon",Lunas
hyperion,Hyperion,"['Hypérion', 'Hyperion']",Moon,False,OpenData,Primary,266.0,0.0,0.55,0.0,0.0,0.0,1500933.0,1466112.0,1535756.0,0.123,0.43,"William Cranch Bond, George Phillips Bond",16/09/1848,False,False,2025-08-04T16:11:00.708866,,,,,,,,,,,,,,,,False,,Hyperion,"pha,potentially hazardous,near earth,hypérion,neo,hyperion,moon",Lunas
japet,Iapetus,"['Japet', 'Iapetus']",Moon,False,OpenData,Primary,1471.2,0.0,1.09,0.0,0.0,0.0,3560854.0,3460068.0,3661612.0,0.0283,14.72,Jean-Dominique Cassini,25/10/1671,False,False,2025-08-04T16:11:00.708902,,,,,,,,,,,,,,,,False,,Iapetus,"pha,potentially hazardous,near earth,japet,neo,moon,iapetus",Lunas
phoebe,Phoebe,"['Phœbé', 'Phoebe']",Moon,False,OpenData,Primary,214.4,0.0,1.64,0.0,0.0,0.0,12944300.0,0.0,0.0,0.164,174.8,William Henry Pickering,17/03/1899,False,False,2025-08-04T16:11:00.708938,,,,,,,,,,,,,,,,False,,Phoebe,"phœbé,pha,potentially hazardous,near earth,phoebe,neo,moon",Lunas
janus,Janus,"['Janus', 'Janus']",Moon,False,OpenData,Primary,89.5,0.0,0.63,0.0,0.0,0.0,151500.0,0.0,0.0,0.007,0.14,Audouin Dollfus,15/12/1966,False,False,2025-08-04T16:11:00.708974,,,,,,,,,,,,,,,,False,,Janus,"pha,potentially hazardous,near earth,neo,janus,moon",Lunas
epimethee,Epimetheus,"['Epiméthée', 'Epimetheus']",Moon,False,OpenData,Primary,113.4,0.0,0.64,0.0,0.0,0.0,151400.0,0.0,0.0,0.009,0.34,Richard L. Walker,18/12/1966,False,False,2025-08-04T16:11:00.709015,,,,,,,,,,,,,,,,False,,Epimetheus,"pha,potentially hazardous,near earth,epiméthée,neo,epimetheus,moon",Lunas
helene,Helene,"['Hélène', 'Helene']",Moon,False,OpenData,Primary,17.6,0.0,1.3,0.0,0.0,0.0,377396.0,0.0,0.0,0.0022,0.199,"Pierre Laques, Raymond Despiau, Jean Lecacheux",01/03/1980,False,False,2025-08-04T16:11:00.709056,,,,,,,,,,,,,,,,False,,Helene,"pha,helene,potentially hazardous,near earth,hélène,neo,moon",Lunas
telesto,Telesto,"['Télesto', 'Telesto']",Moon,False,OpenData,Primary,12.4,0.0,1.0,0.0,0.0,0.0,294720.0,0.0,0.0,0.001,1.158,"Bradford A. Smith, Harold J. Reitsema, Stephen M. Larson, John W. Fountain",08/04/1980,False,False,2025-08-04T16:11:00.709098,,,,,,,,,,,,,,,,False,,Telesto,"telesto,pha,potentially hazardous,near earth,neo,moon,télesto",Lunas
calypso,Calypso,"['Calypso', 'Calypso']",Moon,False,OpenData,Primary,10.7,0.0,1.0,0.0,0.0,0.0,294720.0,0.0,0.0,0.001,1.473,"Dan Pascu, P. Kenneth Seidelmann, William A. Baum, Douglas Currie",13/03/1980,False,False,2025-08-04T16:11:00.709137,,,,,,,,,,,,,,,,False,,Calypso,"calypso,pha,potentially hazardous,near earth,neo,moon",Lunas
atlas,Atlas,"['Atlas', 'Atlas']",Moon,False,OpenData,Primary,15.1,0.0,0.5,0.0,0.0,0.0,137700.0,0.0,0.0,0.0,0.3,Richard J. Terrile,12/11/1980,False,False,2025-08-04T16:11:00.709174,,,,,,,,,,,,,,,,False,,Atlas,"pha,potentially hazardous,near earth,atlas,neo,moon",Lunas
promethee,Prometheus,"['Prométhée', 'Prometheus']",Moon,False,OpenData,Primary,43.1,0.0,0.48,0.0,0.0,0.0,139400.0,0.0,0.0,0.00204,0.0,"Stewart A. Collins, D. Carlson",??/10/1980,False,False,2025-08-04T16:11:00.709211,,,,,,,,,,,,,,,,False,,Prometheus,"prométhée,pha,potentially hazardous,near earth,prometheus,neo,moon",Lunas
pandore,Pandora,"['Pandore', 'Pandora']",Moon,False,OpenData,Primary,40.7,0.0,0.49,0.0,0.0,0.0,141700.0,0.0,0.0,0.0042,0.0,Stewart A. Collins,??/10/1980,False,False,2025-08-04T16:11:00.709256,,,,,,,,,,,,,,,,False,,Pandora,"pandore,pandora,pha,potentially hazardous,near earth,neo,moon",Lunas
pan,Pan,"['Pan', 'Pan']",Moon,False,OpenData,Primary,14.1,0.0,0.42,0.0,0.0,0.0,133600.0,0.0,0.0,0.0,0.0,Mark R. Showalter,22/08/1981,False,False,2025-08-04T16:11:00.709297,,,,,,,,,,,,,,,,False,,Pan,"pha,potentially hazardous,near earth,neo,moon,pan",Lunas
ymir,Ymir,"['Ymir', 'Ymir']",Moon,False,OpenData,Primary,9.0,0.0,1.0,0.0,0.0,0.0,23040000.0,0.0,0.0,0.187,167.9,Brett J. Gladman,07/08/2000,False,False,2025-08-04T16:11:00.709336,,,,,,,,,,,,,,,,False,,Ymir,"pha,potentially hazardous,near earth,ymir,neo,moon",Lunas
paaliaq,Paaliaq,"['Paaliaq', 'Paaliaq']",Moon,False,OpenData,Primary,10.0,0.0,1.0,0.0,0.0,0.0,15200000.0,6908035.0,23139965.0,0.364,47.2,"John J. Kavelaars, Brett J. Gladman",07/08/2000,False,False,2025-08-04T16:11:00.709373,,,,,,,,,,,,,,,,False,,Paaliaq,"pha,potentially hazardous,paaliaq,near earth,neo,moon",Lunas
tarvos,Tarvos,"['Tarvos', 'Tarvos']",Moon,False,OpenData,Primary,7.0,0.0,1.0,0.0,0.0,0.0,17983000.0,0.0,0.0,0.531,33.8,"John J. Kavelaars, Brett J. Gladman",23/09/2000,False,False,2025-08-04T16:11:00.709418,,,,,,,,,,,,,,,,False,,Tarvos,"pha,potentially hazardous,near earth,tarvos,neo,moon",Lunas
ijiraq,Ijiraq,"['Ijiraq', 'Ijiraq']",Moon,False,OpenData,Primary,5.0,0.0,1.0,0.0,0.0,0.0,11124000.0,0.0,0.0,0.316,49.1,"John J. Kavelaars, Brett J. Gladman",23/09/2000,False,False,2025-08-04T16:11:00.709458,,,,,,,,,,,,,,,,False,,Ijiraq,"pha,potentially hazardous,near earth,neo,moon,ijiraq",Lunas
suttungr,Suttungr,"['Suttungr', 'Suttungr']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,19459000.0,0.0,0.0,0.114,175.8,"John J. Kavelaars, Brett J. Gladman",23/09/2000,False,False,2025-08-04T16:11:00.709496,,,,,,,,,,,,,,,,False,,Suttungr,"pha,potentially hazardous,near earth,neo,suttungr,moon",Lunas
kiviuq,Kiviuq,"['Kiviuq', 'Kiviuq']",Moon,False,OpenData,Primary,7.0,0.0,1.0,0.0,0.0,0.0,11111000.0,0.0,0.0,0.334,48.7,Brett J. Gladman,07/08/2000,False,False,2025-08-04T16:11:00.709533,,,,,,,,,,,,,,,,False,,Kiviuq,"pha,potentially hazardous,near earth,neo,kiviuq,moon",Lunas
mundilfari,Mundilfari,"['Mundilfari', 'Mundilfari']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,18685000.0,0.0,0.0,0.21,169.4,"John J. Kavelaars, Brett J. Gladman",23/09/2000,False,False,2025-08-04T16:11:00.709569,,,,,,,,,,,,,,,,False,,Mundilfari,"pha,potentially hazardous,near earth,neo,moon,mundilfari",Lunas
albiorix,Albiorix,"['Albiorix', 'Albiorix']",Moon,False,OpenData,Primary,13.0,0.0,1.0,0.0,0.0,0.0,16182000.0,0.0,0.0,0.469,34.0,"John J. Kavelaars, Brett J. Gladman",09/11/2000,False,False,2025-08-04T16:11:00.709606,,,,,,,,,,,,,,,,False,,Albiorix,"pha,potentially hazardous,near earth,albiorix,neo,moon",Lunas
skathi,Skathi,"['Skathi', 'Skathi']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,15541000.0,0.0,0.0,0.27,148.5,"John J. Kavelaars, Brett J. Gladman",23/09/2000,False,False,2025-08-04T16:11:00.709642,,,,,,,,,,,,,,,,False,,Skathi,"pha,potentially hazardous,skathi,near earth,neo,moon",Lunas
erriapo,Erriapus,"['Erriapo', 'Erriapus']",Moon,False,OpenData,Primary,4.0,0.0,1.0,0.0,0.0,0.0,17343000.0,0.0,0.0,0.474,34.6,"John J. Kavelaars, Brett J. Gladman",23/09/2000,False,False,2025-08-04T16:11:00.709679,,,,,,,,,,,,,,,,False,,Erriapus,"pha,potentially hazardous,erriapus,near earth,neo,erriapo,moon",Lunas
siarnaq,Siarnaq,"['Siarnaq', 'Siarnaq']",Moon,False,OpenData,Primary,16.0,0.0,1.0,0.0,0.0,0.0,17531000.0,0.0,0.0,0.295,45.6,"John J. Kavelaars, Brett J. Gladman",23/09/2000,False,False,2025-08-04T16:11:00.709716,,,,,,,,,,,,,,,,False,,Siarnaq,"pha,potentially hazardous,near earth,siarnaq,neo,moon",Lunas
thrymr,Thrymr,"['Thrymr', 'Thrymr']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,20474000.0,0.0,0.0,0.47,175.0,"John J. Kavelaars, Brett J. Gladman",23/09/2000,False,False,2025-08-04T16:11:00.709752,,,,,,,,,,,,,,,,False,,Thrymr,"pha,potentially hazardous,near earth,neo,moon,thrymr",Lunas
narvi,Narvi,"['Narvi', 'Narvi']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,19007000.0,0.0,0.0,0.431,145.8,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna",05/02/2003,False,False,2025-08-04T16:11:00.709795,,,,,,,,,,,,,,,,False,,Narvi,"pha,potentially hazardous,near earth,narvi,neo,moon",Lunas
methone,Methone,"['Méthone', 'Methone']",Moon,False,OpenData,Primary,1.6,0.0,1.0,0.0,0.0,0.0,194000.0,194421.0,194459.0,0.0001,0.0,"Carolyn C. Porco, Sébastien Charnoz",01/06/2004,False,False,2025-08-04T16:11:00.709836,,,,,,,,,,,,,,,,False,,Methone,"pha,potentially hazardous,near earth,méthone,methone,neo,moon",Lunas
pallene,Pallene,"['Pallène', 'Pallene']",Moon,False,OpenData,Primary,2.5,0.0,1.0,0.0,0.0,0.0,211000.0,0.0,0.0,0.004,0.0,"Carolyn C. Porco, Sébastien Charnoz",01/06/2004,False,False,2025-08-04T16:11:00.709875,,,,,,,,,,,,,,,,False,,Pallene,"pha,potentially hazardous,near earth,neo,pallène,pallene,moon",Lunas
pollux,Polydeuces,"['Pollux', 'Polydeuces']",Moon,False,OpenData,Primary,2.0,0.0,1.0,0.0,0.0,0.0,377390.0,0.0,0.0,0.018,0.1705,Carolyn C. Porco,21/10/2004,False,False,2025-08-04T16:11:00.709913,,,,,,,,,,,,,,,,False,,Polydeuces,"pha,potentially hazardous,near earth,pollux,polydeuces,neo,moon",Lunas
daphnis,Daphnis,"['Daphnis', 'Daphnis']",Moon,False,OpenData,Primary,3.8,0.0,0.34,0.0,0.0,0.0,136500.0,0.0,0.0,0.0,0.0,Carolyn C. Porco,01/05/2009,False,False,2025-08-04T16:11:00.709953,,,,,,,,,,,,,,,,False,,Daphnis,"pha,potentially hazardous,near earth,neo,daphnis,moon",Lunas
aegir,Aegir,"['Aegir', 'Aegir']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,20735000.0,0.0,0.0,0.252,166.7,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.709991,,,,,,,,,,,,,,,,False,,Aegir,"pha,potentially hazardous,near earth,aegir,neo,moon",Lunas
bebhionn,Bebhionn,"['Bebhionn', 'Bebhionn']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,17119000.0,0.0,0.0,0.469,35.0,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710029,,,,,,,,,,,,,,,,False,,Bebhionn,"pha,potentially hazardous,near earth,bebhionn,neo,moon",Lunas
bergelmir,Bergelmir,"['Bergelmir', 'Bergelmir']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,19338000.0,0.0,0.0,0.142,158.5,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710067,,,,,,,,,,,,,,,,False,,Bergelmir,"pha,potentially hazardous,near earth,bergelmir,neo,moon",Lunas
bestla,Bestla,"['Bestla', 'Bestla']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,20129000.0,0.0,0.0,0.521,145.2,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",13/12/2004,False,False,2025-08-04T16:11:00.710107,,,,,,,,,,,,,,,,False,,Bestla,"pha,potentially hazardous,near earth,neo,bestla,moon",Lunas
farbauti,Farbauti,"['Farbauti', 'Farbauti']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,20390000.0,0.0,0.0,0.206,156.4,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710145,,,,,,,,,,,,,,,,False,,Farbauti,"pha,potentially hazardous,near earth,farbauti,neo,moon",Lunas
fenrir,Fenrir,"['Fenrir', 'Fenrir']",Moon,False,OpenData,Primary,2.0,0.0,1.0,0.0,0.0,0.0,22453000.0,0.0,0.0,0.136,164.9,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",13/12/2004,False,False,2025-08-04T16:11:00.710193,,,,,,,,,,,,,,,,False,,Fenrir,"pha,potentially hazardous,near earth,fenrir,neo,moon",Lunas
fornjot,Fornjot,"['Fornjot', 'Fornjot']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,25108000.0,0.0,0.0,0.206,170.4,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710238,,,,,,,,,,,,,,,,False,,Fornjot,"pha,potentially hazardous,near earth,fornjot,neo,moon",Lunas
hati,Hati,"['Hati', 'Hati']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,19856000.0,0.0,0.0,0.372,165.8,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710280,,,,,,,,,,,,,,,,False,,Hati,"pha,potentially hazardous,near earth,hati,neo,moon",Lunas
hyrrokkin,Hyrrokkin,"['Hyrrokkin', 'Hyrrokkin']",Moon,False,OpenData,Primary,4.0,0.0,1.0,0.0,0.0,0.0,18437000.0,0.0,0.0,0.333,151.4,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710322,,,,,,,,,,,,,,,,False,,Hyrrokkin,"hyrrokkin,pha,potentially hazardous,near earth,neo,moon",Lunas
kari,Kari,"['Kari', 'Kari']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,22118000.0,0.0,0.0,0.478,156.3,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710365,,,,,,,,,,,,,,,,False,,Kari,"pha,potentially hazardous,near earth,kari,neo,moon",Lunas
loge,Loge,"['Loge', 'Loge']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,23065000.0,0.0,0.0,0.335,173.1,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",13/12/2004,False,False,2025-08-04T16:11:00.710407,,,,,,,,,,,,,,,,False,,Loge,"pha,potentially hazardous,near earth,loge,neo,moon",Lunas
skoll,Skoll,"['Skoll', 'Skoll']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,17665000.0,0.0,0.0,0.464,161.2,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710447,,,,,,,,,,,,,,,,False,,Skoll,"pha,potentially hazardous,near earth,skoll,neo,moon",Lunas
surtur,Surtur,"['Surtur', 'Surtur']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,22707000.0,0.0,0.0,0.451,177.5,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710488,,,,,,,,,,,,,,,,False,,Surtur,"pha,surtur,potentially hazardous,near earth,neo,moon",Lunas
anthe,Anthe,"['Anthé', 'Anthe']",Moon,False,OpenData,Primary,1.0,0.0,1.0,0.0,0.0,0.0,197700.0,0.0,0.0,0.001,0.1,"Carolyn C. Porco, l'équipe Cassini",30/05/2007,False,False,2025-08-04T16:11:00.710528,,,,,,,,,,,,,,,,False,,Anthe,"pha,potentially hazardous,near earth,anthé,anthe,neo,moon",Lunas
jarnsaxa,Jarnsaxa,"['Jarnsaxa', 'Jarnsaxa']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,18811000.0,0.0,0.0,0.216,163.3,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",05/01/2006,False,False,2025-08-04T16:11:00.710577,,,,,,,,,,,,,,,,False,,Jarnsaxa,"pha,potentially hazardous,near earth,neo,jarnsaxa,moon",Lunas
greip,Greip,"['Greip', 'Greip']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,18206000.0,0.0,0.0,0.326,179.8,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",05/01/2006,False,False,2025-08-04T16:11:00.710621,,,,,,,,,,,,,,,,False,,Greip,"pha,potentially hazardous,near earth,greip,neo,moon",Lunas
tarqeq,Tarqeq,"['Tarqeq', 'Tarqeq']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,18009000.0,0.0,0.0,0.16,46.1,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",05/01/2006,False,False,2025-08-04T16:11:00.710663,,,,,,,,,,,,,,,,False,,Tarqeq,"pha,potentially hazardous,near earth,neo,moon,tarqeq",Lunas
egeon,Aegaeon,"['Égéon', 'Aegaeon']",Moon,False,OpenData,Primary,0.5,0.0,1.0,0.0,0.0,0.0,167500.0,0.0,0.0,0.0002,0.001,Carolyn C. Porco,15/08/2008,False,False,2025-08-04T16:11:00.710703,,,,,,,,,,,,,,,,False,,Aegaeon,"aegaeon,pha,potentially hazardous,near earth,neo,égéon,moon",Lunas
s2004s7,S/2004 S 7,"['S/2004 S 7', 'S/2004 S 7']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,19800000.0,0.0,0.0,0.58,165.1,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710741,,,,,,,,,,,,,,,,False,,S/2004 S 7,"pha,potentially hazardous,s/2004 s 7,near earth,neo,moon",Lunas
s2004s12,S/2004 S 12,"['S/2004 S 12', 'S/2004 S 12']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,19650000.0,0.0,0.0,0.401,164.0,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710780,,,,,,,,,,,,,,,,False,,S/2004 S 12,"pha,potentially hazardous,s/2004 s 12,near earth,neo,moon",Lunas
s2004s13,S/2004 S 13,"['S/2004 S 13', 'S/2004 S 13']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,18450000.0,0.0,0.0,0.273,167.4,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",12/12/2004,False,False,2025-08-04T16:11:00.710823,,,,,,,,,,,,,,,,False,,S/2004 S 13,"pha,potentially hazardous,near earth,neo,s/2004 s 13,moon",Lunas
s2004s17,S/2004 S 17,"['S/2004 S 17', 'S/2004 S 17']",Moon,False,OpenData,Primary,2.0,0.0,1.0,0.0,0.0,0.0,18600000.0,0.0,0.0,0.259,166.6,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",13/12/2004,False,False,2025-08-04T16:11:00.710864,,,,,,,,,,,,,,,,False,,S/2004 S 17,"pha,potentially hazardous,near earth,neo,moon,s/2004 s 17",Lunas
s2006s1,S/2006 S 1,"['S/2006 S 1', 'S/2006 S 1']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,18981135.0,0.0,0.0,0.13,154.2,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",04/01/2006,False,False,2025-08-04T16:11:00.710902,,,,,,,,,,,,,,,,False,,S/2006 S 1,"pha,potentially hazardous,near earth,s/2006 s 1,neo,moon",Lunas
s2006s3,S/2006 S 3,"['S/2006 S 3', 'S/2006 S 3']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,21132000.0,0.0,0.0,0.471,150.8,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",05/01/2006,False,False,2025-08-04T16:11:00.710944,,,,,,,,,,,,,,,,False,,S/2006 S 3,"pha,potentially hazardous,near earth,s/2006 s 3,neo,moon",Lunas
s2007s2,S/2007 S 2,"['S/2007 S 2', 'S/2007 S 2']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,16560000.0,0.0,0.0,0.218,176.7,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",01/05/2007,False,False,2025-08-04T16:11:00.710988,,,,,,,,,,,,,,,,False,,S/2007 S 2,"pha,potentially hazardous,near earth,s/2007 s 2,neo,moon",Lunas
s2007s3,S/2007 S 3,"['S/2007 S 3', 'S/2007 S 3']",Moon,False,OpenData,Primary,3.0,0.0,1.0,0.0,0.0,0.0,20518500.0,0.0,0.0,0.13,177.2,"Scott S. Sheppard, David C. Jewitt, Jan Kleyna, Brian G. Marsden",01/05/2007,False,False,2025-08-04T16:11:00.711026,,,,,,,,,,,,,,,,False,,S/2007 S 3,"pha,potentially hazardous,near earth,neo,s/2007 s 3,moon",Lunas
s2009s1,S/2009 S 1,"['S/2009 S 1', 'S/2009 S 1']",Moon,False,OpenData,Primary,0.3,0.0,1.0,0.0,0.0,0.0,117000.0,0.0,0.0,0.0,0.0,Carolyn C. Porco,26/07/2009,False,False,2025-08-04T16:11:00.711064,,,,,,,,,,,,,,,,False,,S/2009 S 1,"pha,s/2009 s 1,potentially hazardous,near earth,neo,moon",Lunas
ariel,Ariel,"['Ariel', 'Ariel']",Moon,False,OpenData,Primary,581.1,0.0,1.59,0.0,0.0,0.0,190900.0,190670.0,191130.0,0.0012,0.04,William Lassell,24/10/1851,False,False,2025-08-04T16:11:00.711100,,,,,,,,,,,,,,,,False,,Ariel,"pha,potentially hazardous,near earth,ariel,neo,moon",Lunas
umbriel,Umbriel,"['Umbriel', 'Umbriel']",Moon,False,OpenData,Primary,584.7,0.0,1.46,0.0,0.0,0.0,266000.0,265100.0,267500.0,0.0039,0.13,William Lassell,24/10/1851,False,False,2025-08-04T16:11:00.711138,,,,,,,,,,,,,,,,False,,Umbriel,"pha,potentially hazardous,near earth,umbriel,neo,moon",Lunas
titania,Titania,"['Titania', 'Titania']",Moon,False,OpenData,Primary,788.9,0.0,1.66,0.0,0.0,0.0,436300.0,435800.0,436800.0,0.0011,0.08,William Herschel,11/01/1787,False,False,2025-08-04T16:11:00.711176,,,,,,,,,,,,,,,,False,,Titania,"titania,pha,potentially hazardous,near earth,neo,moon",Lunas
oberon,Oberon,"['Obéron', 'Oberon']",Moon,False,OpenData,Primary,761.4,0.0,1.56,0.0,0.0,0.0,583500.0,582702.0,584336.0,0.0014,0.07,William Herschel,11/01/1787,False,False,2025-08-04T16:11:00.711212,,,,,,,,,,,,,,,,False,,Oberon,"pha,potentially hazardous,oberon,near earth,obéron,neo,moon",Lunas
miranda,Miranda,"['Miranda', 'Miranda']",Moon,False,OpenData,Primary,240.0,0.0,1.2,0.0,0.0,0.0,129900.0,129703.0,130041.0,0.0013,4.34,Gerard Kuiper,16/02/1948,False,False,2025-08-04T16:11:00.711255,,,,,,,,,,,,,,,,False,,Miranda,"pha,potentially hazardous,near earth,miranda,neo,moon",Lunas
cordelia,Cordelia,"['Cordélia', 'Cordelia']",Moon,False,OpenData,Primary,20.0,0.0,1.0,0.0,0.0,0.0,49800.0,0.0,0.0,0.0003,0.08,Richard J. Terrile,20/01/1986,False,False,2025-08-04T16:11:00.711297,,,,,,,,,,,,,,,,False,,Cordelia,"pha,potentially hazardous,near earth,cordelia,neo,cordélia,moon",Lunas
ophelia,Ophelia,"['Ophélie', 'Ophelia']",Moon,False,OpenData,Primary,21.0,0.0,1.0,0.0,0.0,0.0,53800.0,0.0,0.0,0.0099,0.1,Richard J. Terrile,20/01/1986,False,False,2025-08-04T16:11:00.711341,,,,,,,,,,,,,,,,False,,Ophelia,"pha,potentially hazardous,near earth,ophelia,ophélie,neo,moon",Lunas
