id,name,englishName,isPlanet,moons,semimajorAxis,perihelion,aphelion,eccentricity,inclination,mass,vol,density,gravity,escape,meanRadius,aroundPlanet,discoveredBy,discoveryDate,axialTilt,avgTemp,mainAnomaly,argPeriapsis,longAscNode,bodyType,mass_value,mass_exponent,mass_kg,vol_value,vol_exponent,vol_km3,moon_count
s2007s8,S/2007 S 8,S/2007 S 8,False,,17049000,0,0,0.49,36.2,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2007,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2007s9,S/2007 S 9,S/2007 S 9,False,,20174600,0,0,0.36,159.3,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman",2007,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s1,S/2019 S 1,S/2019 S 1,False,,11245400,0,0,0.384,49.5,,,0.0,0.0,0.0,3.0,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, C. Veillet, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s10,S/2019 S 10,S/2019 S 10,False,,20713400,0,0,0.249,163.9,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s11,S/2019 S 11,S/2019 S 11,False,,20663700,0,0,0.513,144.6,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s12,S/2019 S 12,S/2019 S 12,False,,20904500,0,0,0.476,167.1,,,0.0,0.0,0.0,2.0,{},"E.J. Ashton, B.J. Gladman",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s13,S/2019 S 13,S/2019 S 13,False,,20965800,0,0,0.318,177.3,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s14,S/2019 S 14,S/2019 S 14,False,,17853000,0,0,0.172,46.2,,,0.0,0.0,0.0,2.0,{},"E.J. Ashton, B.J. Gladman",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s15,S/2019 S 15,S/2019 S 15,False,,21189700,0,0,0.257,157.7,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s16,S/2019 S 16,S/2019 S 16,False,,23266700,0,0,0.25,162.0,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s17,S/2019 S 17,S/2019 S 17,False,,22724100,0,0,0.546,155.5,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, , D.C. Jewitt, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s18,S/2019 S 18,S/2019 S 18,False,,23140700,0,0,0.509,154.6,,,0.0,0.0,0.0,1.5,{},"S.S. Sheppard, D.C. Jewitt, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s19,S/2019 S 19,S/2019 S 19,False,,23047200,0,0,0.458,151.8,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s2,S/2019 S 2,S/2019 S 2,False,,16559900,0,0,0.279,173.3,,,0.0,0.0,0.0,3.0,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s20,S/2019 S 20,S/2019 S 20,False,,23678600,0,0,0.354,156.1,,,0.0,0.0,0.0,3.0,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s21,S/2019 S 21,S/2019 S 21,False,,26439000,0,0,0.155,171.9,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s3,S/2019 S 3,S/2019 S 3,False,,17077200,0,0,0.249,166.9,,,0.0,0.0,0.0,2.0,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s4,S/2019 S 4,S/2019 S 4,False,,17956700,0,0,0.409,170.1,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s5,S/2019 S 5,S/2019 S 5,False,,19076900,0,0,0.215,158.8,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s6,S/2019 S 6,S/2019 S 6,False,,18198700,0,0,0.084,48.1,,,0.0,0.0,0.0,2.0,{},"E.J. Ashton, B.J. Gladman",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s7,S/2019 S 7,S/2019 S 7,False,,20181300,0,0,0.232,174.2,,,0.0,0.0,0.0,2.0,{},"E.J. Ashton, B.J. Gladman",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s8,S/2019 S 8,S/2019 S 8,False,,20284400,0,0,0.311,172.8,,,0.0,0.0,0.0,2.0,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2019s9,S/2019 S 9,S/2019 S 9,False,,20359000,0,0,0.433,159.5,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, E.J. Ashton, B.J. Gladman",2019,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2020s1,S/2020 S 1,S/2020 S 1,False,,11338700,0,0,0.337,48.2,,,0.0,0.0,0.0,2.0,{},"S.S. Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2020,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2020s10,S/2020 S 10,S/2020 S 10,False,,25314800,0,0,0.295,165.6,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2020,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2020s2,S/2020 S 2,S/2020 S 2,False,,17869300,0,0,0.152,170.7,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2020,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2020s3,S/2020 S 3,S/2020 S 3,False,,18054700,0,0,0.144,46.1,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2020,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2020s4,S/2020 S 4,S/2020 S 4,False,,18235500,0,0,0.495,40.1,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2020,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2020s5,S/2020 S 5,S/2020 S 5,False,,18391300,0,0,0.22,48.2,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2020,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2020s6,S/2020 S 6,S/2020 S 6,False,,21265300,0,0,0.481,166.9,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2020,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2020s7,S/2020 S 7,S/2020 S 7,False,,17400000,0,0,0.5,161.5,,,0.0,0.0,0.0,1.5,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2020,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2020s8,S/2020 S 8,S/2020 S 8,False,,21966700,0,0,0.252,161.8,,,0.0,0.0,0.0,1.5,{},"S.S Sheppard, D.C. Jewitt, J. Kleyna, E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2020,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2020s9,S/2020 S 9,S/2020 S 9,False,,25434100,0,0,0.531,161.4,,,0.0,0.0,0.0,2.0,{},"E.J. Ashton, B.J. Gladman, J.-M. Petit, M. Alexandersen",2020,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2006s9,S/2006 S 9,S/2006 S 9,False,,14406600,0,0,0.248,173.0,,,0.0,0.0,0.0,3.0,{},S.S. Sheppard,2006,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2011j3,S/2011 J 3,S/2011 J 3,False,,11716800,0,0,0.192,27.6,,,0.0,0.0,0.0,1.5,{},Scott S. Sheppard,2011,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2016j3,S/2016 J 3,S/2016 J 3,False,,22719300,0,0,0.251,164.6,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2016,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2016j4,S/2016 J 4,S/2016 J 4,False,,23113800,0,0,0.294,147.1,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2016,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2018j2,S/2018 J 2,S/2018 J 2,False,,11419700,0,0,0.152,28.3,,,0.0,0.0,0.0,1.5,{},Scott S. Sheppard,2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2018j3,S/2018 J 3,S/2018 J 3,False,,23400300,0,0,0.268,164.9,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2018j4,S/2018 J 4,S/2018 J 4,False,,16328500,0,0,0.177,50.2,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2018,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2021j1,S/2021 J 1,S/2021 J 1,False,,20954700,0,0,0.228,150.5,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2021,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2021j2,S/2021 J 2,S/2021 J 2,False,,20926600,0,0,0.242,148.1,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2021,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2021j3,S/2021 J 3,S/2021 J 3,False,,20776700,0,0,0.239,147.9,,,0.0,0.0,0.0,2.0,{},Scott S. Sheppard,2021,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2021j4,S/2021 J 4,S/2021 J 4,False,,23019700,0,0,0.265,164.6,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2021,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2021j5,S/2021 J 5,S/2021 J 5,False,,23414600,0,0,0.272,164.9,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2021,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2021j6,S/2021 J 6,S/2021 J 6,False,,22870300,0,0,0.271,164.9,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2021,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2022j1,S/2022 J 1,S/2022 J 1,False,,22725200,0,0,0.257,164.5,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2022,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2022j2,S/2022 J 2,S/2022 J 2,False,,23013800,0,0,0.265,164.7,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2022,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
s2022j3,S/2022 J 3,S/2022 J 3,False,,21047700,0,0,0.249,148.2,,,0.0,0.0,0.0,1.0,{},Scott S. Sheppard,2022,0.0,0,0.0,0.0,0.0,Moon,0,0,0,0,0,0,0
